date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
27,29.6 °C,26.8 °C,24.1 °C,22.2 °C,20.8 °C,19.4 °C,84 %,77 %,63 %,13 kph,5 kph,29 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
28,29.8 °C,26.4 °C,23.1 °C,23.3 °C,21.7 °C,20.6 °C,88 %,79 %,64 %,14 kph,6 kph,35 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
29,27.7 °C,25.7 °C,23.7 °C,23.9 °C,22.6 °C,21.1 °C,89 %,84 %,80 %,10 kph,4 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,2.5 mm
30,30.7 °C,27.2 °C,23.6 °C,25 °C,23.6 °C,21.7 °C,93 %,85 %,71 %,6 kph,2 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
31,30.3 °C,26.8 °C,23.2 °C,25 °C,23.3 °C,21.7 °C,93 %,85 %,73 %,6 kph,3 kph,21 kph,1010 hPa,1008 hPa,1006 hPa,9.9 mm
2017,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Feb,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.7 °C,26.9 °C,23.2 °C,25.6 °C,22.9 °C,21.7 °C,93 %,83 %,73 %,10 kph,4 kph,24 kph,1011 hPa,1010 hPa,1008 hPa,0.3 mm
2,29 °C,25.4 °C,21.8 °C,23.9 °C,21.6 °C,19.4 °C,92 %,81 %,62 %,11 kph,4 kph,27 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
3,30.5 °C,26.3 °C,22.2 °C,22.8 °C,21.4 °C,19.4 °C,88 %,80 %,61 %,11 kph,4 kph,31 kph,1011 hPa,1009 hPa,1007 hPa,0.8 mm
4,28.6 °C,25.9 °C,23.2 °C,22.2 °C,21.1 °C,20 °C,90 %,80 %,69 %,13 kph,7 kph,34 kph,1010 hPa,1008 hPa,1006 hPa,3 mm
5,29.6 °C,26.3 °C,23.1 °C,22.8 °C,21.6 °C,20 °C,88 %,78 %,67 %,10 kph,6 kph,35 kph,1007 hPa,1005 hPa,1003 hPa,0 mm
6,29.2 °C,26.2 °C,23.3 °C,23.3 °C,21.1 °C,18.9 °C,92 %,78 %,63 %,10 kph,6 kph,31 kph,1008 hPa,1006 hPa,1004 hPa,0.5 mm
7,28.9 °C,26.2 °C,23.5 °C,22.8 °C,21.4 °C,20 °C,84 %,78 %,68 %,11 kph,6 kph,32 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
8,29.7 °C,26.8 °C,23.8 °C,22.8 °C,21.6 °C,20.6 °C,85 %,77 %,66 %,11 kph,6 kph,32 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
9,30 °C,26.2 °C,22.3 °C,22.2 °C,20.6 °C,19.4 °C,90 %,74 %,59 %,10 kph,4 kph,27 kph,1009 hPa,1007 hPa,1006 hPa,0 mm
10,29.2 °C,24.9 °C,20.7 °C,20.6 °C,19.5 °C,17.8 °C,87 %,73 %,58 %,11 kph,4 kph,32 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
11,26.2 °C,23.8 °C,21.4 °C,21.1 °C,19.3 °C,16.7 °C,89 %,78 %,60 %,6 kph,3 kph,24 kph,1016 hPa,1013 hPa,1011 hPa,0.8 mm
12,27.5 °C,24.3 °C,21.1 °C,19.4 °C,18.6 °C,17.8 °C,87 %,74 %,60 %,10 kph,3 kph,24 kph,1017 hPa,1015 hPa,1013 hPa,1 mm
13,27 °C,24.4 °C,21.8 °C,18.9 °C,17.3 °C,15.6 °C,82 %,67 %,57 %,6 kph,4 kph,26 kph,1019 hPa,1017 hPa,1015 hPa,0.3 mm
14,27 °C,24.2 °C,21.4 °C,20 °C,18.2 °C,16.1 °C,84 %,71 %,62 %,13 kph,6 kph,43 kph,1019 hPa,1017 hPa,1015 hPa,0 mm
15,26.9 °C,24.7 °C,22.4 °C,21.1 °C,19.5 °C,17.8 °C,83 %,76 %,69 %,10 kph,6 kph,39 kph,1017 hPa,1015 hPa,1013 hPa,0 mm
16,28.7 °C,25.5 °C,22.3 °C,21.1 °C,20.2 °C,18.9 °C,84 %,76 %,62 %,10 kph,5 kph,29 kph,1015 hPa,1013 hPa,1012 hPa,0 mm
17,29.7 °C,26.8 °C,24 °C,23.9 °C,22.3 °C,21.1 °C,87 %,80 %,71 %,14 kph,6 kph,27 kph,1014 hPa,1012 hPa,1010 hPa,0.3 mm
18,31 °C,27.6 °C,24.1 °C,24.4 °C,23 °C,21.7 °C,89 %,81 %,68 %,11 kph,5 kph,26 kph,1014 hPa,1012 hPa,1011 hPa,1 mm
19,29.6 °C,26.1 °C,22.7 °C,23.3 °C,21.6 °C,18.3 °C,92 %,79 %,62 %,11 kph,6 kph,29 kph,1014 hPa,1012 hPa,1009 hPa,21.8 mm
20,30.2 °C,26.6 °C,22.9 °C,24.4 °C,22.3 °C,20.6 °C,90 %,80 %,72 %,11 kph,4 kph,29 kph,1013 hPa,1011 hPa,1010 hPa,0 mm
21,30.3 °C,26.6 °C,22.8 °C,23.3 °C,21.6 °C,20.6 °C,90 %,76 %,60 %,11 kph,4 kph,29 kph,1014 hPa,1012 hPa,1011 hPa,0 mm
22,28.9 °C,26.2 °C,23.6 °C,23.9 °C,22.3 °C,21.7 °C,91 %,83 %,73 %,8 kph,4 kph,26 kph,1013 hPa,1011 hPa,1009 hPa,2.8 mm
23,29.4 °C,26.5 °C,23.6 °C,23.9 °C,22.5 °C,21.1 °C,91 %,85 %,71 %,11 kph,3 kph,26 kph,1013 hPa,1011 hPa,1009 hPa,1.3 mm
24,27.8 °C,25.6 °C,23.4 °C,24.4 °C,22.8 °C,21.7 °C,93 %,89 %,80 %,5 kph,1 kph,19 kph,1014 hPa,1012 hPa,1011 hPa,5.6 mm
25,29.8 °C,25.8 °C,21.8 °C,23.9 °C,22.3 °C,20.6 °C,93 %,83 %,67 %,10 kph,3 kph,23 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
26,30.8 °C,25.9 °C,21.1 °C,23.3 °C,21.2 °C,19.4 °C,93 %,79 %,60 %,11 kph,3 kph,31 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
27,30.7 °C,26.4 °C,22.1 °C,22.2 °C,21.1 °C,20 °C,90 %,77 %,60 %,8 kph,3 kph,27 kph,1012 hPa,1011 hPa,1010 hPa,0 mm
28,30.8 °C,26.9 °C,22.9 °C,23.3 °C,21.9 °C,20.6 °C,87 %,77 %,56 %,13 kph,5 kph,31 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
2017,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Mar,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,29.6 °C,26.4 °C,23.2 °C,24.4 °C,22.5 °C,21.1 °C,92 %,84 %,71 %,11 kph,3 kph,27 kph,1012 hPa,1010 hPa,1008 hPa,24.1 mm
2,30.3 °C,25.4 °C,20.7 °C,23.3 °C,21.7 °C,19.4 °C,94 %,83 %,66 %,6 kph,2 kph,18 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
3,28.7 °C,25.7 °C,22.8 °C,23.3 °C,21.8 °C,21.1 °C,92 %,82 %,70 %,11 kph,4 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,1 mm
4,29.4 °C,26.1 °C,22.7 °C,22.8 °C,21.1 °C,19.4 °C,90 %,76 %,59 %,13 kph,5 kph,31 kph,1010 hPa,1008 hPa,1006 hPa,0.3 mm
5,29.8 °C,25.3 °C,20.9 °C,22.2 °C,20.7 °C,18.9 °C,91 %,78 %,60 %,8 kph,3 kph,21 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
6,29.9 °C,24.6 °C,19.3 °C,22.8 °C,20.7 °C,17.8 °C,93 %,81 %,63 %,6 kph,2 kph,32 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
7,29.6 °C,25.2 °C,20.7 °C,21.7 °C,19.9 °C,18.9 °C,93 %,77 %,59 %,11 kph,4 kph,34 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
8,30.1 °C,25.8 °C,21.4 °C,22.2 °C,20.6 °C,19.4 °C,89 %,76 %,56 %,10 kph,3 kph,24 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
9,29.3 °C,26 °C,22.7 °C,21.7 °C,20.8 °C,18.9 °C,86 %,74 %,61 %,8 kph,4 kph,27 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
10,30 °C,26.8 °C,23.7 °C,22.2 °C,21.1 °C,18.3 °C,83 %,74 %,64 %,8 kph,5 kph,23 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
11,29.7 °C,26.3 °C,23.1 °C,23.9 °C,22.3 °C,21.1 °C,89 %,83 %,72 %,8 kph,4 kph,29 kph,1011 hPa,1009 hPa,1006 hPa,0.3 mm
12,29.3 °C,27 °C,24.7 °C,24.4 °C,22.8 °C,22.2 °C,90 %,86 %,77 %,10 kph,3 kph,32 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
13,27.4 °C,25.1 °C,22.8 °C,23.9 °C,23 °C,21.1 °C,93 %,88 %,82 %,5 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,4.8 mm
14,31.4 °C,27.1 °C,22.7 °C,25 °C,23.3 °C,21.1 °C,94 %,84 %,68 %,6 kph,1 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
15,27.3 °C,25.1 °C,23 °C,23.9 °C,22.3 °C,21.1 °C,93 %,91 %,83 %,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1009 hPa,71.1 mm
16,28.8 °C,25.4 °C,21.9 °C,22.8 °C,21.4 °C,20.6 °C,92 %,82 %,70 %,8 kph,3 kph,19 kph,1012 hPa,1011 hPa,1009 hPa,0.3 mm
17,29.3 °C,25.2 °C,21.1 °C,22.2 °C,20.9 °C,19.4 °C,93 %,80 %,66 %,10 kph,4 kph,29 kph,1013 hPa,1012 hPa,1010 hPa,0 mm
18,29.7 °C,25.9 °C,22.1 °C,22.2 °C,20.7 °C,18.9 °C,86 %,75 %,59 %,11 kph,6 kph,35 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
19,30.1 °C,26.8 °C,23.7 °C,22.8 °C,20.4 °C,17.2 °C,84 %,73 %,59 %,13 kph,5 kph,32 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
20,29.1 °C,24.9 °C,20.7 °C,22.2 °C,21.1 °C,18.9 °C,93 %,82 %,65 %,6 kph,3 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
21,29.3 °C,26.3 °C,23.4 °C,25 °C,23.3 °C,21.7 °C,93 %,87 %,75 %,10 kph,4 kph,24 kph,1010 hPa,1009 hPa,1007 hPa,6.1 mm
22,31.5 °C,27.4 °C,23.4 °C,25 °C,23.6 °C,21.7 °C,94 %,83 %,65 %,10 kph,4 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
23,32.3 °C,27.1 °C,22 °C,25 °C,22.8 °C,20.6 °C,93 %,81 %,62 %,8 kph,2 kph,19 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
24,31.8 °C,26.6 °C,21.3 °C,24.4 °C,22.1 °C,20 °C,94 %,81 %,59 %,8 kph,2 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
25,31.4 °C,26.3 °C,21.2 °C,25 °C,22.2 °C,19.4 °C,93 %,83 %,67 %,8 kph,2 kph,21 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
26,30.8 °C,26.5 °C,22.2 °C,24.4 °C,22.7 °C,20.6 °C,93 %,83 %,68 %,8 kph,2 kph,24 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
27,31.3 °C,27.6 °C,23.8 °C,24.4 °C,22.6 °C,21.7 °C,91 %,79 %,68 %,13 kph,5 kph,32 kph,1015 hPa,1013 hPa,1011 hPa,0.3 mm
28,29.1 °C,26.7 °C,24.3 °C,23.9 °C,22.3 °C,21.1 °C,86 %,77 %,69 %,8 kph,4 kph,29 kph,1014 hPa,1012 hPa,1011 hPa,0 mm
29,30.1 °C,27.1 °C,24.1 °C,23.9 °C,22.6 °C,21.7 °C,88 %,80 %,69 %,10 kph,4 kph,24 kph,1015 hPa,1014 hPa,1012 hPa,0 mm
30,31.1 °C,27.2 °C,23.2 °C,23.9 °C,22.2 °C,20.6 °C,89 %,77 %,62 %,8 kph,4 kph,26 kph,1014 hPa,1013 hPa,1011 hPa,0 mm
31,31.8 °C,26.8 °C,21.8 °C,23.9 °C,22.2 °C,20.6 °C,93 %,80 %,60 %,8 kph,2 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
2017,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Apr,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,29.1 °C,25.9 °C,22.8 °C,25.6 °C,22.7 °C,21.1 °C,92 %,87 %,78 %,10 kph,1 kph,21 kph,1011 hPa,1010 hPa,1008 hPa,12.7 mm
2,30.6 °C,26.6 °C,22.6 °C,23.9 °C,22 °C,20.6 °C,91 %,84 %,64 %,11 kph,3 kph,26 kph,1013 hPa,1011 hPa,1010 hPa,9.4 mm
3,27.3 °C,25.2 °C,23.2 °C,22.8 °C,21.1 °C,20 °C,88 %,81 %,75 %,10 kph,6 kph,37 kph,1014 hPa,1012 hPa,1010 hPa,1 mm
4,29.5 °C,26.8 °C,24.1 °C,22.8 °C,21.1 °C,19.4 °C,86 %,76 %,62 %,10 kph,5 kph,32 kph,1013 hPa,1012 hPa,1011 hPa,0 mm
5,30 °C,26.5 °C,23 °C,23.3 °C,21.7 °C,20.6 °C,89 %,80 %,67 %,8 kph,3 kph,29 kph,1012 hPa,1010 hPa,1008 hPa,0.5 mm
6,31.5 °C,27.2 °C,22.9 °C,23.9 °C,22.6 °C,20.6 °C,90 %,77 %,62 %,10 kph,4 kph,29 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
7,31.6 °C,28.3 °C,25 °C,25 °C,23.3 °C,21.7 °C,88 %,79 %,68 %,10 kph,5 kph,26 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
8,31.8 °C,28.1 °C,24.4 °C,25.6 °C,23.8 °C,22.8 °C,92 %,81 %,68 %,8 kph,4 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,0.8 mm
9,32.1 °C,27.4 °C,22.7 °C,24.4 °C,22.9 °C,20.6 °C,91 %,79 %,60 %,10 kph,3 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
10,32.8 °C,26.3 °C,19.8 °C,22.8 °C,20.9 °C,18.3 °C,93 %,75 %,53 %,5 kph,1 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
11,32.3 °C,26.2 °C,19.9 °C,25 °C,21.9 °C,18.3 °C,93 %,82 %,61 %,6 kph,1 kph,16 kph,1010 hPa,1008 hPa,1007 hPa,0.3 mm
12,32.6 °C,27.4 °C,22.3 °C,26.1 °C,23.2 °C,20.6 °C,93 %,83 %,68 %,8 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
13,31.2 °C,26.9 °C,22.7 °C,24.4 °C,22.8 °C,21.1 °C,93 %,80 %,63 %,6 kph,2 kph,23 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
14,31.3 °C,26.4 °C,21.6 °C,24.4 °C,22.3 °C,20 °C,93 %,78 %,61 %,8 kph,3 kph,21 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
15,30.9 °C,27.4 °C,24.1 °C,25 °C,23.1 °C,21.7 °C,90 %,80 %,67 %,13 kph,5 kph,35 kph,1010 hPa,1008 hPa,1006 hPa,4.8 mm
16,29.2 °C,26.6 °C,24.1 °C,25 °C,23.2 °C,22.2 °C,93 %,87 %,76 %,6 kph,3 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,29.2 mm
17,31.9 °C,27.7 °C,23.4 °C,25.6 °C,23.7 °C,21.7 °C,94 %,83 %,65 %,8 kph,3 kph,26 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
18,33 °C,28.2 °C,23.4 °C,26.1 °C,23.7 °C,21.7 °C,94 %,84 %,67 %,5 kph,1 kph,16 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
19,32.4 °C,27.6 °C,22.8 °C,24.4 °C,23 °C,21.1 °C,93 %,80 %,59 %,6 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
20,31.8 °C,26.9 °C,22.1 °C,25.6 °C,23.3 °C,20.6 °C,93 %,81 %,65 %,5 kph,1 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
21,32.9 °C,27.5 °C,22.1 °C,25 °C,22.9 °C,20.6 °C,93 %,80 %,59 %,5 kph,2 kph,14 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
22,33.6 °C,27.8 °C,22 °C,25.6 °C,23.5 °C,20.6 °C,94 %,80 %,60 %,5 kph,1 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
23,32.4 °C,27.9 °C,23.3 °C,26.1 °C,23.8 °C,21.7 °C,93 %,83 %,66 %,5 kph,1 kph,13 kph,1011 hPa,1009 hPa,1007 hPa,5.8 mm
24,31.7 °C,27 °C,22.2 °C,26.1 °C,21.8 °C,20.6 °C,93 %,81 %,66 %,6 kph,1 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,2.3 mm
25,32.5 °C,27.2 °C,21.9 °C,25.6 °C,23 °C,20.6 °C,94 %,81 %,63 %,8 kph,2 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
26,32.3 °C,26.2 °C,20.1 °C,24.4 °C,22.3 °C,18.9 °C,94 %,80 %,62 %,5 kph,1 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
27,32.8 °C,26.6 °C,20.4 °C,24.4 °C,21.5 °C,19.4 °C,94 %,84 %,57 %,5 kph,1 kph,14 kph,1009 hPa,1008 hPa,1007 hPa,0 mm
